city,osm_id,name,highway,lanes,maxspeed,surface,bridge,tunnel,lit,sidewalk,oneway,cycleway,segment_length,segment_width,mean_curvature,aadt,population,classification,city_total_crashes,segment_length_km,crash_rate_per_km
Antipolo,1413408841,Korea Street,tertiary,2,40,asphalt,0,0,1,1,1,0,63.1391086,24.96767925,1.23E-05,25852,887399,Urban,37,0.0631391086,586.0076396
Antipolo,29042992,L. Wood Street,secondary,2,60,asphalt,0,0,1,1,1,0,1751.866442,25.71309604,0.001459730156,28569,887399,Urban,37,1.751866442,21.1203315
Antipolo,22663870,L. de Guzman Street,tertiary,2,40,asphalt,0,0,1,1,0,0,112.166508,22.79633089,0.0003269561368,28476,887399,Urban,37,0.112166508,329.866737
Antipolo,405582505,La Trinidad Street,tertiary,2,40,concrete,0,0,0,0,0,0,974.8646624,23.83971371,0.01549229988,25852,887399,Urban,37,0.9748646624,37.95398626
Antipolo,1320022131,Langka Street,tertiary,2,40,concrete,0,0,0,0,1,0,76.0546195,24.12292431,0.008363570707,38125,887399,Urban,37,0.0760546195,486.492474
Antipolo,41741228,Liamzon Street,tertiary,2,40,concrete,0,0,1,1,0,0,464.8565167,23.94935562,0.000517715661,25852,887399,Urban,37,0.4648565167,79.59445263
Antipolo,55916459,Lico Circle,primary,2,80,concrete,0,0,1,1,0,0,88.89054392,34.4254328,0.06976194572,25852,887399,Urban,37,0.08889054392,416.2422499
Antipolo,25401674,Lilac Street,secondary,2,30,concrete,1,0,1,1,0,1,1696.519205,35.43823078,0.0004489260444,36128,887399,Urban,37,1.696519205,21.80936113
Antipolo,27904977,Linden Street,tertiary,2,40,concrete,0,0,0,0,0,0,160.4701566,21.95177171,0.004240311217,25852,887399,Urban,37,0.1604701566,230.5724677
Antipolo,4794405,Liwasang Kalayaan Street,tertiary,1,30,asphalt,0,0,1,1,1,0,1674.115489,29.07183726,0.00629596103,22311,887399,Urban,37,1.674115489,22.10122315
Antipolo,105251300,London Street,tertiary,2,40,concrete,0,0,0,0,0,0,243.3086138,40.14379068,0.005019059621,25852,887399,Urban,37,0.2433086138,152.0702429
Antipolo,4794394,Lope K. Santos Street,tertiary,2,20,concrete,0,0,1,1,0,0,432.5043311,20.72507509,0.0008529792656,28569,887399,Urban,37,0.4325043311,85.54827626
Antipolo,69717305,Loreland Road,tertiary,2,40,concrete,0,0,0,0,0,0,625.074396,20.50153156,0.001778804949,25852,887399,Urban,37,0.625074396,59.19295405
Antipolo,25776005,Louis Street,tertiary,2,40,concrete,0,0,0,0,0,0,95.18221117,23.2953078,0.0004976368096,25852,887399,Urban,37,0.09518221117,388.7280989
Antipolo,229527026,M. Cruz Street,tertiary,2,40,concrete,0,0,0,0,0,0,210.6045996,21.48930652,0.0001510027903,28476,887399,Urban,37,0.2106045996,175.684672
Antipolo,4928872,M. H. Del Pilar Street,tertiary,2,40,concrete,0,0,0,0,1,0,1106.041414,20.93781929,0.002182441727,25852,887399,Urban,37,1.106041414,33.45263526
Antipolo,135489123,M. H. del Pilar Avenue,tertiary,2,40,asphalt,1,0,0,1,0,0,4959.499059,22.26009966,0.002490096122,38125,887399,Urban,37,4.959499059,7.460430894
Antipolo,60968113,M. L. Quezon Extension,secondary,4,60,concrete,0,0,1,1,0,0,2898.445658,30.26325051,0.001018501363,28260,887399,Urban,37,2.898445658,12.76546272
Antipolo,47972022,M. L. Quezon Street,secondary,2,60,asphalt,1,0,1,1,1,0,2781.115092,28.74268142,0.0008349466244,25852,887399,Urban,37,2.781115092,13.30401611
Antipolo,23212247,M. Santos Extension,tertiary,2,40,concrete,0,0,1,0,0,0,2281.312617,21.53681794,0.004934589665,38125,887399,Urban,37,2.281312617,16.2187329
Antipolo,137912235,M. Santos Street,tertiary,1,40,concrete,0,0,1,0,1,0,999.1139397,28.17005824,0.001471965741,39711,887399,Urban,37,0.9991139397,37.03281331
Antipolo,199028571,Macedonia,tertiary,2,40,concrete,0,0,0,0,0,0,129.6697382,22.41886967,0.0006054170272,25852,887399,Urban,37,0.1296697382,285.3402846
Antipolo,30162645,Madrid,tertiary,2,40,concrete,0,0,0,0,1,0,191.2531001,21.63971605,0.002000964936,25852,887399,Urban,37,0.1912531001,193.4609163
Antipolo,229651726,Maguey Road,tertiary,2,40,concrete,0,0,0,1,0,1,1579.092987,20.19736515,0.004546813856,25852,887399,Urban,37,1.579092987,23.43117239
Antipolo,47409980,Maia Alta Access Road,tertiary,2,40,concrete,0,0,0,0,1,0,844.3982238,24.86368003,0.02234106288,25852,887399,Urban,37,0.8443982238,43.81818786
Antipolo,47409854,Maia Alta Roundabout,tertiary,2,40,concrete,0,0,0,0,1,0,75.54978099,19.95336336,0.08303657817,25852,887399,Urban,37,0.07554978099,489.7433125
Antipolo,38860865,Main Road,tertiary,2,40,concrete,0,0,0,0,0,0,845.1797606,22.65378485,0.001717633725,25852,887399,Urban,37,0.8451797606,43.77766923
Antipolo,29061178,Manila East Road,primary,4,80,concrete,1,0,1,1,1,0,1146.990219,31.60333083,0.000212614122,38125,887399,Urban,37,1.146990219,32.2583396
Antipolo,51125781,Manila Street,tertiary,2,40,concrete,0,0,0,0,0,0,153.4778444,29.5161665,0.002334607105,25852,887399,Urban,37,0.1534778444,241.0771414
Antipolo,4709154,Marcos Highway,primary,3,80,asphalt,1,0,1,1,1,1,23325.44887,24.38164457,0.002623056221,28476,887399,Urban,37,23.32544887,1.586250289
Antipolo,23260731,Marick Drive,tertiary,2,40,asphalt,0,0,0,0,0,0,147.5868089,22.1252223,1.62E-05,25852,887399,Urban,37,0.1475868089,250.699912
Antipolo,25843148,Marigman Road,secondary,2,60,concrete,0,0,1,0,0,0,720.3602041,22.8137736,0.002977311099,38125,887399,Urban,37,0.7203602041,51.36319273
Antipolo,55916447,Marigman Road Extension,tertiary,2,40,asphalt,0,0,0,0,0,0,2345.970291,20.94030908,0.004163447092,39711,887399,Urban,37,2.345970291,15.77172573
Antipolo,380233549,Marigold Street,tertiary,2,40,concrete,0,0,0,0,0,0,322.5980709,20.97227718,9.41E-05,25852,887399,Urban,37,0.3225980709,114.6938043
Antipolo,23004631,Marilaque Highway,primary,2,80,concrete,1,0,0,0,0,0,20463.49131,21.8377204,0.003851370607,25852,887399,Urban,37,20.46349131,1.808098112
Antipolo,26302479,Mariposa Street,tertiary,2,40,concrete,0,0,1,1,0,0,147.9136271,25.57775236,0.0007370028299,25852,887399,Urban,37,0.1479136271,250.1459854
Antipolo,27700320,Market Road,primary,2,80,concrete,0,0,1,1,1,0,707.2150917,35.60466236,0.003392476102,28569,887399,Urban,37,0.7072150917,52.31788806
Antipolo,23212252,Martinez Street,tertiary,1,40,concrete,0,0,1,0,1,0,307.6497149,23.93733002,0.0002862733258,31371,887399,Urban,37,0.3076497149,120.2666481
Antipolo,824712942,Mayon Avenue,secondary,4,60,concrete,0,0,1,1,0,0,1732.114674,20.18097553,0.0013653293,25852,887399,Urban,37,1.732114674,21.3611723
Antipolo,51768353,"Mayor F. De Jesus, Sr. Street",tertiary,2,40,concrete,0,0,0,0,1,0,1019.427964,20.30628556,0.003678310178,29817,887399,Urban,37,1.019427964,36.29486468
Antipolo,20530522,Mayor Jose F. Diaz Avenue,tertiary,2,40,concrete,0,0,1,1,0,0,3615.646023,24.40716099,0.003391820741,25852,887399,Urban,37,3.615646023,10.23330264
Antipolo,5067257,Mayor Jose F. Diaz Extension,tertiary,2,40,concrete,0,0,0,0,1,0,5558.490397,27.49030995,0.03027921598,22311,887399,Urban,37,5.558490397,6.65648357
Antipolo,30177165,Miguel Cristi Street,tertiary,2,40,concrete,0,0,0,0,0,0,286.6590816,21.09406865,0.001067146081,25852,887399,Urban,37,0.2866590816,129.0731827
Antipolo,30911120,Millex Road,tertiary,2,40,concrete,0,0,0,1,0,0,1469.634366,20.94796158,0.006166183528,38125,887399,Urban,37,1.469634366,25.17633015
Antipolo,47414598,Mission Hills Boulevard,tertiary,4,40,concrete,0,0,0,0,1,0,1171.08629,27.51175616,0.02109338995,25852,887399,Urban,37,1.17108629,31.59459753
Antipolo,19718510,Modesta Street,secondary,2,30,concrete,1,0,1,1,0,0,221.4538782,22.97635696,0.0002017587866,28476,887399,Urban,37,0.2214538782,167.0776791
Antipolo,1180364134,Mount Apo Avenue,tertiary,2,40,concrete,0,0,0,0,0,0,470.0160505,27.00461993,0.0004918051519,28569,887399,Urban,37,0.4700160505,78.72071594
Antipolo,4958747,N. Sevilla Street,tertiary,2,30,concrete,0,0,0,1,0,0,269.6541794,21.16213207,0.005156153588,25852,887399,Urban,37,0.2696541794,137.2127815
Antipolo,23212280,NHA Avenue,tertiary,2,40,concrete,1,0,0,0,0,0,2228.294635,26.95757697,0.001205024734,25852,887399,Urban,37,2.228294635,16.60462643
Antipolo,4357042,Narra Street,tertiary,2,30,concrete,0,0,1,1,0,0,545.4767181,21.1600389,0.001045272064,56233,887399,Urban,37,0.5454767181,67.83057603
Antipolo,51759439,Natalia Avenue,tertiary,2,40,concrete,0,0,1,0,0,0,425.3114199,20.7370827,0.001525005097,38125,887399,Urban,37,0.4253114199,86.99507765
Antipolo,29042979,Naval Street,tertiary,2,40,concrete,0,0,1,0,1,0,550.8731458,21.40948623,0.00220966499,60733,887399,Urban,37,0.5508731458,67.16609855
Antipolo,16276157,Olalia Road,secondary,2,60,concrete,0,0,1,1,1,1,2124.434724,23.78060244,0.005530820729,25852,887399,Urban,37,2.124434724,17.41639768
Antipolo,30125502,Old Army Road,tertiary,2,40,concrete,0,0,0,0,1,0,2537.16278,21.23846885,0.007295146115,25852,887399,Urban,37,2.53716278,14.58321882
Antipolo,27906664,Old Cabrera Road,tertiary,2,40,concrete,0,0,0,0,0,0,1885.441245,34.29097038,0.001731791167,28569,887399,Urban,37,1.885441245,19.62405357
Antipolo,5050740,Olive Street,tertiary,2,20,concrete,0,0,1,1,0,0,619.93881,23.84674963,0.001004662974,31371,887399,Urban,37,0.61993881,59.68330971
Antipolo,35125835,Oriole Street,tertiary,1,40,asphalt,0,0,0,0,1,0,237.9487286,26.57706247,0.008388941743,25852,887399,Urban,37,0.2379487286,155.4956827
Antipolo,6059049,Ortigas Avenue Extension,primary,3,80,asphalt,1,0,1,1,1,0,8324.844222,43.11693059,0.0004783804203,28569,887399,Urban,37,8.324844222,4.444527611
Antipolo,30269402,P. Gomez Street,tertiary,2,40,concrete,0,0,0,0,0,0,128.6585265,46.85162131,0.05842124088,28476,887399,Urban,37,0.1286585265,287.5829609
Antipolo,171386748,P. Ocampo Street,tertiary,2,40,concrete,0,0,0,1,0,0,2101.047119,20.64874219,0.001449285952,25852,887399,Urban,37,2.101047119,17.61026665
Antipolo,30911126,P. Rodriguez Street,tertiary,2,40,concrete,1,0,0,0,0,0,1898.077176,25.366296,0.00785139913,38125,887399,Urban,37,1.898077176,19.49341179
Antipolo,32389596,Palm Street,tertiary,2,40,concrete,0,0,0,0,0,0,173.0580553,21.81171542,0.004592324516,39711,887399,Urban,37,0.1730580553,213.8010851
Antipolo,5095259,Panorama Street,tertiary,2,40,concrete,0,0,1,1,1,0,1116.607522,20.57293449,0.001202779534,25852,887399,Urban,37,1.116607522,33.13608342
Antipolo,44128107,Pantay-Buhangin Road,tertiary,2,40,concrete,0,0,0,1,0,1,5832.189422,20.11067667,0.002598097987,25852,887399,Urban,37,5.832189422,6.344101215
Antipolo,5235826,Paraiso Street,tertiary,2,30,concrete,0,0,1,1,0,0,511.9819465,20.61195092,0.003892891672,36128,887399,Urban,37,0.5119819465,72.26817323
Antipolo,4372907,Paraluman Street,tertiary,2,30,asphalt,0,0,1,1,0,1,706.5558972,25.78332098,0.001677755269,25852,887399,Urban,37,0.7065558972,52.36669901
Antipolo,26948973,Parola Street,tertiary,2,40,concrete,0,0,0,0,0,0,500.2081854,20.62486956,0.002248160435,36128,887399,Urban,37,0.5002081854,73.96920138
Antipolo,1081562683,Pascual Oliveros Street,secondary,2,60,concrete,0,0,1,1,1,0,599.5819494,28.08841036,0.0007977935802,25852,887399,Urban,37,0.5995819494,61.70966294
Antipolo,227091943,Paseo Ignacio F. Cruz,tertiary,2,40,concrete,1,0,0,0,0,0,367.2422881,42.05839374,0.002090724115,25852,887399,Urban,37,0.3672422881,100.7509244
Antipolo,27259194,Patiis Road,tertiary,2,40,unpaved,0,0,1,1,0,0,1887.252837,20.37340116,0.0008680496835,25852,887399,Urban,37,1.887252837,19.60521626
Antipolo,186255464,Payatas Road,primary,2,80,concrete,0,0,1,0,0,0,4695.148479,20.40066198,0.005255375406,36128,887399,Urban,37,4.695148479,7.880474955
Antipolo,31537086,Penny Lane,tertiary,2,40,asphalt,0,0,0,0,0,0,1322.000231,22.47765641,0.007044131754,36983,887399,Urban,37,1.322000231,27.98789224
Antipolo,144905307,Philip Street,tertiary,2,40,concrete,0,0,0,0,0,0,239.785377,21.30725841,0.003889638869,25852,887399,Urban,37,0.239785377,154.3046555
Antipolo,55916462,Pinagmisahan Street,tertiary,4,40,concrete,0,0,1,1,0,0,1197.013094,27.97519485,0.001993072173,28569,887399,Urban,37,1.197013094,30.91027173
Antipolo,35130021,Pinatubo Street,tertiary,2,40,concrete,0,0,1,1,0,0,2162.175676,21.02133206,0.002807824373,22311,887399,Urban,37,2.162175676,17.11239304
Antipolo,48811097,Pinugay Road,tertiary,2,40,concrete,1,0,0,0,0,0,4749.277527,26.95378556,0.0006054303624,25852,887399,Urban,37,4.749277527,7.79065864
Antipolo,48960193,Pio Del Pilar Street,tertiary,2,20,concrete,0,0,1,1,0,1,374.7588853,20.83684947,0.001112959591,25852,887399,Urban,37,0.3747588853,98.73014744
Antipolo,26302414,Policarpio Street,tertiary,2,40,concrete,0,0,0,0,0,0,486.2353676,22.36427649,0.01555362536,38125,887399,Urban,37,0.4862353676,76.09483486
Antipolo,51722600,Poseidon Drive,tertiary,2,40,concrete,0,0,0,0,0,0,220.2438792,22.96121428,0.002778683128,39711,887399,Urban,37,0.2202438792,167.995588
Antipolo,29042989,Pulumbarit Street,secondary,2,60,concrete,0,0,1,1,0,0,122.4952328,22.55862228,0.006003104462,25852,887399,Urban,37,0.1224952328,302.052571
Antipolo,4893540,Rainbow Street,tertiary,2,20,asphalt,0,0,1,1,1,1,1372.010186,31.5905172,0.0002582620216,25852,887399,Urban,37,1.372010186,26.96772982
Antipolo,25776055,Reed Street,tertiary,2,40,concrete,0,0,0,0,0,0,337.9244866,20.92799421,0.001419294502,36128,887399,Urban,37,0.3379244866,109.4919175
Antipolo,25776152,Riverside Drive,tertiary,2,40,concrete,0,0,0,0,0,0,322.6962497,22.14113417,0.005310636619,25852,887399,Urban,37,0.3226962497,114.6589092
Antipolo,27753151,Rizal Avenue,secondary,4,60,asphalt,1,0,1,1,1,0,2973.967907,40.59166238,0.002021279914,31371,887399,Urban,37,2.973967907,12.44129095
Antipolo,51758380,Robinsons Avenue,tertiary,2,40,concrete,1,0,0,1,1,0,781.0999366,35.00593548,0.01056698941,25852,887399,Urban,37,0.7810999366,47.36909871
Antipolo,151314816,Roma Street,tertiary,2,40,concrete,0,0,0,0,0,0,377.7008792,20.82602914,0.00941115003,22311,887399,Urban,37,0.3777008792,97.96111695
Antipolo,47409861,Romagna Street,tertiary,2,40,concrete,0,0,0,0,1,0,696.578836,23.47542673,0.003104686679,36983,887399,Urban,37,0.696578836,53.11674442
Antipolo,48811042,Roman Roxas Road,secondary,2,60,concrete,1,0,0,0,1,0,5807.4287,26.31211405,0.002181161678,25852,887399,Urban,37,5.8074287,6.37115011
Antipolo,5639938,Romans Street,tertiary,2,20,asphalt,0,0,0,1,0,0,309.3622496,22.51631583,0.004740563167,28569,887399,Urban,37,0.3093622496,119.6008888
Antipolo,26302014,Romeo Thaddeus Street,tertiary,2,40,asphalt,1,0,1,1,0,0,751.638261,32.73336842,0.0008352620513,38125,887399,Urban,37,0.751638261,49.22580704
Antipolo,55806183,Rose Street,tertiary,2,40,concrete,0,0,1,0,0,0,394.1014899,20.79556943,0.001415742387,25852,887399,Urban,37,0.3941014899,93.88444588
Antipolo,57884301,Round Robin Drive,tertiary,2,40,concrete,0,0,0,0,0,0,183.6412011,21.70183194,0.00764849686,28476,887399,Urban,37,0.1836412011,201.479841
Antipolo,134483745,Russet Street,tertiary,2,20,concrete,0,0,1,1,0,1,256.3509765,24.5260924,6.43E-05,28569,887399,Urban,37,0.2563509765,144.3333687
Antipolo,35125905,Sage Brush Street,tertiary,2,40,concrete,0,0,0,0,0,0,127.4945827,22.45833419,0.006126564582,25852,887399,Urban,37,0.1274945827,290.208409
Antipolo,963585974,Saint Agnes Street,tertiary,2,40,unpaved,0,0,0,0,0,0,484.8635319,20.64687956,0.0003657656034,38125,887399,Urban,37,0.4848635319,76.31013175
Antipolo,1300545731,Saint Martin de Porres Street,tertiary,2,40,concrete,0,0,0,0,0,0,51.27729726,26.11635956,0.004878625371,22311,887399,Urban,37,0.05127729726,721.5668917
Antipolo,237320300,Saint Peter Road,tertiary,2,40,concrete,0,0,0,0,0,0,227.0022019,21.38082176,0.004906181459,39711,887399,Urban,37,0.2270022019,162.9940137
Antipolo,30269357,Salamat,tertiary,2,40,concrete,0,0,0,0,0,0,129.0474077,22.43053971,1.51E-07,25852,887399,Urban,37,0.1290474077,286.7163367
Antipolo,4372939,Sampaguita,tertiary,1,30,concrete,0,0,1,0,1,0,254.9969523,21.22992062,0.001211206557,25852,887399,Urban,37,0.2549969523,145.0997734
Antipolo,34911712,Sampaguita Street,tertiary,2,40,concrete,0,0,0,0,0,0,364.8716001,22.73067412,0.007195913253,23946,887399,Urban,37,0.3648716001,101.4055355
Antipolo,4948651,San Isidro Avenue,tertiary,2,40,concrete,0,0,1,1,1,0,326.5545504,20.95873712,0.004028997724,22311,887399,Urban,37,0.3265545504,113.3041936
Antipolo,892600481,San Isidro Street,tertiary,2,40,concrete,1,0,0,1,1,0,13.2409236,71.1976016,0.002747802896,25852,887399,Urban,37,0.0132409236,2794.367003
Antipolo,163058613,San Jose Street,tertiary,2,40,asphalt,0,0,1,0,1,0,482.2364593,22.1938729,0.001326272585,38125,887399,Urban,37,0.4822364593,76.72584535
Antipolo,4372906,San Mateo Road,primary,2,80,asphalt,1,0,1,1,1,0,4158.949696,25.09529354,0.0004217238364,25852,887399,Urban,37,4.158949696,8.896476924
Antipolo,909793341,San Sebastian,tertiary,2,40,concrete,0,0,0,0,1,0,48.65517561,26.44446461,0.01220154309,25852,887399,Urban,37,0.04865517561,760.4535291
Antipolo,51759427,Sanggumay Street,tertiary,2,40,concrete,0,0,0,0,0,0,251.541358,21.24693141,6.03E-06,25852,887399,Urban,37,0.251541358,147.0931074
Antipolo,47414567,Santa Catalina Avenue,tertiary,2,40,concrete,0,0,0,0,0,0,717.3085297,21.3883353,0.002483179483,38125,887399,Urban,37,0.7173085297,51.58170922
Antipolo,47414566,Santa Monica Avenue,tertiary,4,40,concrete,0,0,0,0,0,0,604.8427623,27.85044235,0.003370842098,22311,887399,Urban,37,0.6048427623,61.17292345
Antipolo,31537093,Santana Drive,tertiary,2,40,concrete,0,0,0,0,0,0,303.035726,21.03421441,0.003518685164,39711,887399,Urban,37,0.303035726,122.097815
Antipolo,23212221,Santo Niño Street,secondary,2,60,asphalt,0,0,1,1,1,0,922.8396022,26.02813929,0.009203619343,25852,887399,Urban,37,0.9228396022,40.09364131
Antipolo,28441625,Sapang Buho Road,tertiary,2,40,concrete,0,0,0,0,0,0,1970.376895,20.39038007,0.002483251463,25852,887399,Urban,37,1.970376895,18.77813331
Antipolo,124339691,Sapinit Road,tertiary,2,40,concrete,0,0,0,0,1,0,4872.992495,21.00519392,0.009272359721,38125,887399,Urban,37,4.872992495,7.592870303
Antipolo,16276388,Senator L. Sumulong Memorial Circle,primary,2,80,asphalt,1,0,1,1,1,1,6900.422907,29.75074505,0.003399179783,22311,887399,Urban,37,6.900422907,5.3619902
Antipolo,102253406,Siruna Road,tertiary,2,40,concrete,0,0,0,0,0,0,1027.973563,20.29821983,0.006453367933,39711,887399,Urban,37,1.027973563,35.99314353
Antipolo,4948688,Sixth Street,tertiary,2,20,concrete,0,0,1,1,1,0,349.9896731,20.89618301,9.13E-05,36983,887399,Urban,37,0.3499896731,105.717405
Antipolo,963589596,Solano Street,tertiary,2,40,unpaved,0,0,0,0,0,0,273.5590066,21.14648316,0.0009597666185,25852,887399,Urban,37,0.2735590066,135.2541832
Antipolo,50299451,Solid Cement Access Road,tertiary,2,40,concrete,0,0,0,0,0,0,6957.092269,22.72924508,0.002645795098,25852,887399,Urban,37,6.957092269,5.318313826
Antipolo,4372920,Spain Street,tertiary,2,30,asphalt,0,0,1,1,0,0,265.9430331,21.17939157,0.0004543700782,28569,887399,Urban,37,0.2659430331,139.1275401
Antipolo,104091025,Sparta Street,tertiary,2,40,concrete,1,0,0,0,0,0,216.6949382,33.45705406,5.01E-05,31371,887399,Urban,37,0.2166949382,170.746951
Antipolo,893221233,Stoney Creek Drive,tertiary,2,40,concrete,0,0,0,0,0,0,105.971021,22.95981713,0.0001458552421,25852,887399,Urban,37,0.105971021,349.1520573
Antipolo,4243609,Sumulong Highway,primary,4,80,asphalt,1,0,1,1,1,1,12015.08547,31.94088292,0.002096123436,38125,887399,Urban,37,12.01508547,3.079462072
Antipolo,27905822,Sunflower Street,tertiary,2,40,paved,0,0,0,0,0,0,538.8797009,20.57678108,0.005839464044,25852,887399,Urban,37,0.5388797009,68.66096448
Antipolo,25822911,Sunset Drive,tertiary,3,40,concrete,0,0,0,0,0,0,1111.422616,22.72735508,0.0009526560464,25852,887399,Urban,37,1.111422616,33.29066682
Antipolo,57884304,Taktak Drive,tertiary,2,40,concrete,0,0,0,0,0,0,524.6571966,20.59508629,0.007068088089,25852,887399,Urban,37,0.5246571966,70.5222386
Antipolo,1413444614,Tangerine Street,tertiary,2,40,concrete,0,0,1,1,0,0,560.6492669,20.55854665,0.003995165387,38125,887399,Urban,37,0.5606492669,65.99491373
Antipolo,27906261,Taytay Diversion Road,primary,4,80,asphalt,0,0,1,1,1,0,4975.884514,30.12109069,0.0007040560317,22311,887399,Urban,37,4.975884514,7.435863894
Antipolo,95486921,Timberland Avenue,tertiary,2,30,concrete,0,0,0,0,1,0,5037.254325,26.10384174,0.004350020213,25852,887399,Urban,37,5.037254325,7.345271375
Antipolo,167955475,Tudela Street,tertiary,2,40,concrete,0,0,0,0,0,0,40.36011288,27.76479441,0.01948636562,25852,887399,Urban,37,0.04036011288,916.7466927
Antipolo,234298149,Upehco Road-1,tertiary,2,40,concrete,0,0,1,0,0,0,543.6660212,20.57221726,0.01062780691,28569,887399,Urban,37,0.5436660212,68.05648791
Antipolo,28321213,V. Hilario Street,tertiary,2,40,concrete,0,0,0,0,1,0,511.8048144,23.37727946,0.005517341979,22311,887399,Urban,37,0.5118048144,72.29318474
Antipolo,179797711,Velasquez Street,secondary,2,60,concrete,0,0,1,1,0,0,1269.722742,20.24688672,0.001273199814,25852,887399,Urban,37,1.269722742,29.14021997
Antipolo,23260724,Vicenta Street,tertiary,2,40,asphalt,0,0,0,0,0,0,198.6166644,21.57919392,0.0003818020983,25852,887399,Urban,37,0.1986166644,186.2884976
Antipolo,135973541,Villa Montserrat Avenue,tertiary,2,40,concrete,0,0,0,0,1,0,2719.236478,28.94032903,0.003200560188,23946,887399,Urban,37,2.719236478,13.60676068
Antipolo,25715672,Village East Avenue,tertiary,2,40,concrete,1,0,0,0,1,0,2648.578322,31.79328397,0.003989256418,25852,887399,Urban,37,2.648578322,13.96975868
