osm_id,lanes,segment_width,mean_curvature,population,segment_length_km,composite_risk,priority
28788771,2,25.86203259,0.0009150743722,2960048,1.400427443,0.8229925431147815,False
4794394,2,23.3657638,0.001754669704,2960048,0.863721816,0.8085971226220479,False
28531652,2,22.78998573,0.001285191988,3325385,0.3231911837,0.8665749338621481,False
152843425,2,20.55702034,0.001099980972,372910,1.123569,0.2891887839861827,False
620730423,2,23.81795732,0.00280402645,3325385,0.08214920393,0.8855487643321331,False
661151779,2,46.32387064,0.03018907423,3325385,0.01191384164,1.2857061063237811,True
103277317,2,22.19565535,6.98e-05,1503456,0.4643904696,0.5039263332763972,False
25653893,4,31.78824526,0.002712929495,251881,23.40222959,0.9142793911382161,False
108398742,4,28.48250685,0.0007866616776,2051899,1.41496228,1.0670416658901982,False
384278394,2,20.82046741,0.0005030938917,1275185,2.042657205,0.46493123164798733,False
226363213,2,23.5542581,0.001814771331,3325385,5.604951639,0.913015507653919,False
52252195,2,25.17297647,0.001166488707,2960048,3.068992073,0.8316821875739296,False
172525197,2,25.47721326,0.002761988893,2051899,2.3787263,0.6691729949436817,False
16852930,2,21.40033551,0.0001855334227,2960048,0.5778375434,0.7787988564284387,False
4372918,2,20.60963186,0.002900362288,651813,0.5133635625,0.35442494240654954,False
184104933,2,20.40147357,0.002064963975,3325385,1.678997817,0.8654499060945701,False
908051871,2,26.38332331,0.03467068028,1503456,0.04886441012,0.832330565794206,False
692110980,2,20.29409453,0.002153799917,5243536,2.289895851,1.236824778648087,True
47244775,1,24.54530776,1.16e-05,3325385,0.2247392139,0.6674810737797504,False
57847575,2,20.77196095,0.001446511233,600783,0.4062369027,0.33244182418756757,False
80729012,2,35.76048258,0.002161421444,2051899,2.147712591,0.7365500329396368,False
75612286,3,35.43295604,0.0001313337568,3325385,0.6771817893,1.150185233795983,False
79143073,2,20.72058894,0.003907188989,2051899,0.4346121735,0.631450955062529,False
560915405,2,20.75389543,0.005325666052,5243536,4.901832428,1.2856997007625972,True
199028571,2,22.41886967,0.0006054170272,2960048,0.1296697382,0.78671880167865,False
588420890,2,20.06331255,0.0008915638435,19471,4.943628577,0.24242536153761454,False
109201321,2,25.70284473,0.005468161549,366358,2.538703765,0.3727969426909406,False
28104114,2,29.01564679,0.001086895188,38302,0.4962936775,0.2817369119845486,False
389124570,2,32.77971139,0.005765390997,828655,0.6124258313,0.5016886839623311,False
1344564680,2,20.67264742,0.002032479932,1275185,0.4660247509,0.4663299618583883,False
219896536,1,27.19672265,0.006462609298,5243536,8.855169978,1.16925924567345,False
245271328,2,21.03504915,0.001764244002,2051899,2.185452268,0.6271140528079535,False
153136158,2,20.33078572,0.0003814185473,19471,0.9481783329,0.21244266478141668,False
112964308,2,20.85394832,0.0004834176194,5243536,0.7413630218,1.2156824660966474,False
664980582,2,24.08321428,0.004476287178,5243536,27.25451735,1.4560331675710616,True
129283926,2,26.63513691,0.001655768205,1275185,7.372499447,0.5535609098411346,False
90967359,2,36.89082746,0.000785537802,703141,0.1190134414,0.4606025030717538,False
1364228811,2,25.15788496,0.001198071525,1275185,0.2947349896,0.4902519742337783,False
5067172,2,20.52184615,0.008787388391,2960048,0.5977429774,0.847439045584866,False
692493532,2,20.08544511,0.003067834501,207010,3.636579859,0.2884313310544401,False
150874613,2,20.18612059,0.003643414557,3325385,1.6740578,0.8775957057512962,False
158630864,4,20.96871426,0.001976829012,2960048,0.323658828,1.1895223860446111,False
4948197,2,21.94536043,3.12e-05,2960048,0.7567923723,0.7826188061942463,False
28535463,2,21.60638994,0.002384142161,3325385,26.40482183,1.0469419581849932,False
23489197,2,31.29385375,0.01558539168,2960048,0.9079940991,0.9864361437659455,False
867866302,2,23.63266847,0.01329213218,1275185,2.123474823,0.5970485883119954,False
28956724,2,30.33086369,0.01003444166,3325385,0.1403420594,0.9958466826572774,False
28375814,2,24.26387176,0.005609226975,366358,2.107869424,0.36067997698289594,False
28854022,2,20.5864588,0.002264959915,2960048,0.5345095636,0.7907213061031112,False
99453576,2,24.34739682,0.002819915425,3325385,2.218654386,0.90419798745105,False
1078181380,2,21.36543151,0.0005501598406,19471,0.2297072068,0.21643507676508414,False
194060239,2,26.87716011,0.001607221592,2051899,14.92972902,0.7555303410921864,False
4943114,2,22.68510023,0.0006282638289,2960048,0.3993186649,0.7906925439229109,False
157386148,2,24.21127579,0.003875146698,1275185,0.8482186185,0.5105205519839522,False
27751246,2,20.16941416,0.001812909802,3325385,1.848285072,0.8627467070526766,False
274202207,2,20.10308103,0.006004127071,1275185,3.004553935,0.5142321027044354,False
25937030,4,26.30864357,0.008856351064,3325385,0.6338900538,1.3599711853497987,True
51996833,2,21.97444329,0.00655356514,3325385,0.5380787289,0.9080067032693933,False
922436204,2,21.20713206,0.003873944515,828655,0.2596893805,0.39931357265084144,False
142228440,2,23.80933628,9.23e-05,1503456,4.316351145,0.5422515346619275,False
28321133,2,20.27242108,0.002069606399,2960048,1.14707852,0.790968119605934,False
47108201,2,20.31030613,0.006651745974,3325385,0.9989668941,0.9000238606353385,False
206474865,2,20.54560993,0.000225547353,121033,0.5748616138,0.2295105352550736,False
53728472,2,20.62683754,0.001329544568,3325385,1.078572979,0.8565485533342654,False
78136501,2,20.29505239,0.003072041731,3325385,1.058264203,0.8691759529852744,False
118251175,2,26.82705523,0.007531149979,651813,1.058876273,0.44332364794497836,False
36495831,2,20.17291025,0.008062794313,651813,1.740802054,0.4046306355670349,False
152843298,2,25.62700292,0.001309482588,372910,30.05017195,0.5264976986560979,False
247777159,2,22.09475516,0.008966252652,3325385,9.481931434,0.9913670706699333,False
110390569,2,20.09107582,0.01699035296,366358,2.960100207,0.43545733822454397,False
41802911,2,22.73950176,0.0003317127881,2960048,0.4475126072,0.7888362566525198,False
154520875,2,20.42735589,0.0002242565754,1503456,0.7339401812,0.4943659242250892,False
1288106036,2,22.59512865,0.000401375799,109499,0.2733551523,0.24154593841723118,False
118535170,2,22.06595273,0.002432384258,2051899,0.4646972185,0.628532547550434,False
43449056,2,20.28887587,0.0005240717057,2051899,1.085620357,0.6033776122744194,False
405582505,2,23.83971371,0.01549229988,887399,0.9748646624,0.5355562827127393,False
109037239,1,29.60248521,0.00203503488,38302,5.064339208,0.12563137056081947,False
30705201,2,20.32060322,0.007310056698,651813,0.9477116795,0.3936934060935968,False
96383808,4,42.56423548,0.0006478758012,174302,1.36522236,0.8076747516645488,False
37729738,2,21.2422025,0.005181930034,3325385,0.551459294,0.8908817446421854,False
107030067,2,23.78621963,0.00191581076,977234,2.756840523,0.4464963923741728,False
2679610,4,20.78437563,0.006254282846,1503456,0.3980637451,0.9470970287093955,False
544227906,2,24.80281816,0.0006606629577,5243536,1.781631151,1.2528677612465895,True
125571011,2,21.97619028,0.003971451678,5243536,3.147523728,1.2706725905153864,True
28422653,2,20.95613522,0.0004729897355,2960048,0.3280426092,0.7763774606946305,False
319768659,2,23.14766026,0.001499133982,2960048,0.9912446288,0.8056771352912225,False
4970567,2,28.66123037,0.002282279599,2960048,0.5327509196,0.8491170796926288,False
28296729,2,22.05099793,0.002169723737,2960048,0.1529126173,0.7978349553866079,False
186255468,2,20.34617409,0.005015330625,2960048,0.9031678359,0.8154526168298383,False
